430016,0,1,00,32000000,16012672,20070726,0,0,NTTN     ,0.000000,»ù´¡²ã
430017,0,1,00,91977200,75877200,20070816,0,0,NTTN     ,0.000000,»ù´¡²ã
430019,0,1,00,27500000,17964409,20070928,0,0,NTTN     ,0.000000,»ù´¡²ã
430020,0,1,00,41228571,13921499,20070928,0,0,NTTN     ,0.000000,»ù´¡²ã
430021,0,1,00,190382000,135298934,20070928,0,9,NTMN1    ,0.000000,´´ÐÂ²ã
430022,0,1,00,49200000,25447500,20071018,0,5,NTMN     ,0.000000,»ù´¡²ã
430024,0,1,00,66248000,31056540,20071227,0,2,NTMN     ,0.000000,»ù´¡²ã
430025,0,1,00,56508000,56508000,20080116,0,0,NTTN     ,0.000000,»ù´¡²ã
430027,0,1,00,104141930,56844470,20080218,0,2,NTMN     ,0.000000,»ù´¡²ã
430028,0,1,00,59000000,57557999,20080430,0,0,NTTN     ,0.000000,»ù´¡²ã
430029,0,1,00,36300000,26158215,20080620,0,2,NTMN     ,0.000000,»ù´¡²ã
430031,0,1,00,20000000,10454540,20080901,0,0,NTTN     ,0.000000,»ù´¡²ã
430032,0,1,00,46280000,11854125,20081028,0,4,NTMN     ,0.000000,»ù´¡²ã
430033,0,1,00,40179200,27110004,20081028,0,4,NTMN     ,0.000000,»ù´¡²ã
430034,0,1,00,50000000,26400597,20081028,0,0,NTTN     ,0.000000,»ù´¡²ã
430035,0,1,00,110000000,70400000,20081028,0,0,NTTN     ,0.000000,»ù´¡²ã
430036,0,1,00,58556500,58506775,20081028,0,0,NTTN     ,0.000000,»ù´¡²ã
430037,0,1,00,125000000,93064689,20081205,0,23,NTMN1    ,0.000000,´´ÐÂ²ã
430038,0,1,00,60048200,29970662,20081216,0,7,NTMN     ,0.000000,»ù´¡²ã
430039,0,1,00,50000000,15678524,20081210,0,0,NTTN     ,0.000000,»ù´¡²ã
430041,0,1,00,57000000,37361287,20081225,0,3,NTMN     ,0.000000,»ù´¡²ã
430042,0,1,00,40330000,28811950,20090115,0,0,NTTN     ,0.000000,»ù´¡²ã
430044,0,1,00,28000000,25480000,20090112,0,0,NTTN     ,0.000000,»ù´¡²ã
430046,0,1,00,81963200,51501200,20090218,0,3,NTMN     ,0.000000,»ù´¡²ã
430047,0,1,00,105039200,54092073,20090218,0,0,NTTN     ,0.000000,»ù´¡²ã
430048,0,1,00,33800000,12692840,20090218,0,0,NTTN     ,0.000000,»ù´¡²ã
430051,0,1,00,118961974,104426654,20090218,0,23,NTMN1    ,0.000000,´´ÐÂ²ã
430052,0,1,00,16000000,1246287,20090319,0,0,NTTN     ,0.000000,»ù´¡²ã
430053,0,1,00,13691700,8345700,20090331,0,3,NTMN     ,0.000000,»ù´¡²ã
430054,0,1,00,79240169,14660962,20090416,0,6,NTMN1    ,0.000000,´´ÐÂ²ã
430055,0,1,00,57340400,25860425,20090428,0,6,NTMN     ,0.000000,»ù´¡²ã
430056,0,1,00,79950000,77776789,20090701,0,0,NTTN     ,0.000000,»ù´¡²ã
430057,0,1,00,100470000,50766387,20090714,0,3,NTMN     ,0.000000,»ù´¡²ã
430058,0,1,00,31200000,7800000,20090805,0,0,NTTN     ,0.000000,»ù´¡²ã
430059,0,1,00,51576000,51576000,20090818,0,0,NTTN     ,0.000000,»ù´¡²ã
430060,0,1,00,40000000,21900000,20090826,0,0,NTTN     ,0.000000,»ù´¡²ã
430061,0,1,00,16500000,6485373,20091109,0,0,NTTN     ,0.000000,»ù´¡²ã
430062,0,1,00,106735200,57516489,20100112,0,8,NTMN1    ,0.000000,´´ÐÂ²ã
430063,0,1,00,12015000,11595303,20100208,0,0,NTTN     ,0.000000,»ù´¡²ã
430064,0,1,00,50000000,30790573,20100317,0,0,NTTN     ,0.000000,»ù´¡²ã
430065,0,1,00,207000000,163179969,20100319,0,16,NTMN     ,0.000000,»ù´¡²ã
430066,0,1,00,22000000,11351050,20100422,0,0,NTTN     ,0.000000,»ù´¡²ã
430067,0,1,00,20400000,2225000,20100429,0,0,NTTN     ,0.000000,»ù´¡²ã
430068,0,1,00,50000000,13925000,20100608,0,0,NTTN     ,0.000000,»ù´¡²ã
430069,0,1,00,21000000,6337500,20100623,0,0,NTTN     ,0.000000,»ù´¡²ã
430070,0,1,00,20000000,10123250,20100721,0,2,NTMN     ,0.000000,»ù´¡²ã
430071,0,1,00,88163222,36807294,20100802,0,10,NTMN1    ,0.000000,´´ÐÂ²ã
430072,0,1,00,28721981,7180495,20100831,0,0,NTTN     ,0.000000,»ù´¡²ã
430073,0,1,00,54464000,13887025,20100910,0,0,NTTN     ,0.000000,»ù´¡²ã
430074,0,1,00,108750000,91679949,20101008,0,16,NTMN1    ,0.000000,´´ÐÂ²ã
430075,0,1,00,150300000,127510419,20101118,0,3,NTMN1    ,0.000000,´´ÐÂ²ã
430076,0,1,00,50000000,12474995,20101208,0,0,NTTN     ,0.000000,»ù´¡²ã
430077,0,1,00,21128700,12443700,20101229,0,0,NTTN1    ,0.000000,´´ÐÂ²ã
430078,0,1,00,16168600,7305101,20110118,0,2,NTMN     ,0.000000,»ù´¡²ã
430079,0,1,00,24230000,9670000,20110121,0,0,NTTN     ,0.000000,»ù´¡²ã
430080,0,1,00,28963600,12105025,20110301,0,3,NTMN1    ,0.000000,´´ÐÂ²ã
430081,0,1,00,78431373,6325000,20110303,0,0,NTTN     ,0.000000,»ù´¡²ã
430082,0,1,00,38990000,14608500,20110328,0,6,NTMN1    ,0.000000,´´ÐÂ²ã
430083,0,1,00,30400000,24349993,20110328,0,5,NTMN1    ,0.000000,´´ÐÂ²ã
430084,0,1,00,66300000,50301948,20110328,0,18,NTMN1    ,0.000000,´´ÐÂ²ã
430085,0,1,00,45680000,32873004,20110401,0,2,NTMN1    ,0.000000,´´ÐÂ²ã
430086,0,1,00,20000000,6754250,20110408,0,0,NTTN     ,0.000000,»ù´¡²ã
430087,0,1,00,136264000,49144000,20110531,0,6,NTMN     ,0.000000,»ù´¡²ã
430088,0,1,00,65181250,47164856,20110531,0,9,NTMN1    ,0.000000,´´ÐÂ²ã
430089,0,1,00,48000000,31647845,20110531,0,0,NTTN     ,0.000000,»ù´¡²ã
430090,0,1,00,85555665,44418018,20110617,0,3,NTMN1    ,0.000000,´´ÐÂ²ã
430091,0,1,00,57042287,17714534,20110623,0,0,NTTN     ,0.000000,»ù´¡²ã
430092,0,1,00,180600000,133986475,20110621,0,0,NTTN1    ,0.000000,´´ÐÂ²ã
430093,0,1,00,33000000,13536000,20110708,0,3,NTMN     ,0.000000,»ù´¡²ã
430094,0,1,00,30940000,29768147,20110728,0,0,NTTN     ,0.000000,»ù´¡²ã
430095,0,1,00,30000000,6109999,20110819,0,0,NTTN     ,0.000000,»ù´¡²ã
430096,0,1,00,6500000,2400313,20110830,0,0,NTTN     ,0.000000,»ù´¡²ã
430097,0,1,00,79786100,38254953,20111019,0,6,NTMN1    ,0.000000,´´ÐÂ²ã
430098,0,1,00,39000000,22500000,20111102,0,0,NTTN     ,0.000000,»ù´¡²ã
430099,0,1,00,20000000,12995000,20111108,0,0,NTTN     ,0.000000,»ù´¡²ã
430100,0,1,00,50000000,45359847,20111202,0,0,NTTN     ,0.000000,»ù´¡²ã
430101,0,1,00,52500000,13125000,20111202,0,0,NTTN     ,0.000000,»ù´¡²ã
430102,0,1,00,19300000,17112460,20111227,0,0,NTTN     ,0.000000,»ù´¡²ã
430103,0,1,00,50000000,37343823,20120118,0,6,NTMN     ,0.000000,»ù´¡²ã
430104,0,1,00,31760000,28347500,20120118,0,0,NTTN     ,0.000000,»ù´¡²ã
430105,0,1,00,33450000,16787157,20120203,0,3,NTMN     ,0.000000,»ù´¡²ã
430106,0,1,00,10000000,2650000,20120210,0,0,NTTN     ,0.000000,»ù´¡²ã
430107,0,1,00,68400000,32998500,20120309,0,0,NTTN     ,0.000000,»ù´¡²ã
430108,0,1,00,64790000,42214546,20120312,0,3,NTMN     ,0.000000,»ù´¡²ã
430109,0,1,00,53618000,11626400,20120316,0,2,NTMN     ,0.000000,»ù´¡²ã
430110,0,1,00,12484395,4609000,20120410,0,0,NTTN     ,0.000000,»ù´¡²ã
430111,0,1,00,43362090,18528938,20120410,0,2,NTMN     ,0.000000,»ù´¡²ã
430112,0,1,00,11220000,3066375,20120328,0,0,NTTN     ,0.000000,»ù´¡²ã
430113,0,1,00,5000000,1541667,20120418,0,0,NTTN     ,0.000000,»ù´¡²ã
430114,0,1,00,17500000,1750000,20120410,0,0,NTTN     ,0.000000,»ù´¡²ã
430116,0,1,00,20000000,6040625,20120418,0,0,NTTN     ,0.000000,»ù´¡²ã
430117,0,1,00,16500000,5562500,20120418,0,2,NTMN     ,0.000000,»ù´¡²ã
430118,0,1,00,93000000,92512500,20120410,0,0,NTTN     ,0.000000,»ù´¡²ã
430119,0,1,00,30853600,0,20120418,0,0,NTTN     ,0.000000,»ù´¡²ã
430120,0,1,00,119999998,57891962,20120427,0,7,NTMN1    ,0.000000,´´ÐÂ²ã
430121,0,1,00,16700000,5109624,20120516,0,0,NTTN     ,0.000000,»ù´¡²ã
430122,0,1,00,12000000,1851850,20120518,0,0,NTTN     ,0.000000,»ù´¡²ã
430123,0,1,00,30000000,20950824,20120608,0,0,NTTN     ,0.000000,»ù´¡²ã
430124,0,1,00,82740000,29936066,20120608,0,6,NTMN     ,0.000000,»ù´¡²ã
430125,0,1,00,10000000,3588250,20120608,0,0,NTTN     ,0.000000,»ù´¡²ã
430126,0,1,00,13000000,3250000,20120627,0,0,NTTN     ,0.000000,»ù´¡²ã
430127,0,1,00,1386094310,650754350,20120621,0,0,NTTN     ,0.000000,»ù´¡²ã
430128,0,1,00,56520000,24589647,20120705,0,2,NTMN1    ,0.000000,´´ÐÂ²ã
430130,0,1,00,134772780,108401466,20120712,0,14,NTMN1    ,0.000000,´´ÐÂ²ã
430131,0,1,00,20000000,5000000,20120718,0,0,NTTN     ,0.000000,»ù´¡²ã
430132,0,1,00,18590000,7864998,20120718,0,0,NTTN     ,0.000000,»ù´¡²ã
430133,0,1,00,30000000,20989875,20120801,0,3,NTMN     ,0.000000,»ù´¡²ã
430134,0,1,00,8000000,4889263,20120910,0,0,NTTN     ,0.000000,»ù´¡²ã
430135,0,1,00,32610000,13035000,20120905,0,0,NTTN     ,0.000000,»ù´¡²ã
430136,0,1,00,35000000,0,20120907,0,0,NTTN     ,0.000000,»ù´¡²ã
430137,0,1,00,50000000,15117576,20120921,0,0,NTTN     ,0.000000,»ù´¡²ã
430138,0,1,00,32000000,10442750,20120907,0,0,NTTN     ,0.000000,»ù´¡²ã
430139,0,1,00,126000000,105240048,20120907,0,6,NTMN1    ,0.000000,´´ÐÂ²ã
430140,0,1,00,83611801,52053489,20120907,0,14,NTMN1    ,0.000000,´´ÐÂ²ã
430141,0,1,00,79470000,52268099,20120907,0,11,NTMN1    ,0.000000,´´ÐÂ²ã
430142,0,1,00,82710000,25235000,20120907,0,6,NTMN     ,0.000000,»ù´¡²ã
430143,0,1,00,100000000,81480870,20120907,0,0,NTTN     ,0.000000,»ù´¡²ã
430144,0,1,00,68000000,43848317,20120907,0,2,NTMN     ,0.000000,»ù´¡²ã
430145,0,1,00,32000000,14600000,20120917,0,3,NTMN     ,0.000000,»ù´¡²ã
430146,0,1,00,25870000,7137750,20120921,0,0,NTTN     ,0.000000,»ù´¡²ã
430147,0,1,00,48000000,13237500,20120921,0,0,NTTN     ,0.000000,»ù´¡²ã
430148,0,1,00,33137000,18299125,20120928,0,2,NTMN1    ,0.000000,´´ÐÂ²ã
430149,0,1,00,50807129,34593268,20121012,0,4,NTMN     ,0.000000,»ù´¡²ã
430150,0,1,00,66000000,18296400,20121012,0,2,NTMN     ,0.000000,»ù´¡²ã
430151,0,1,00,30000000,7500000,20121012,0,0,NTTN     ,0.000000,»ù´¡²ã
430152,0,1,00,84108040,55397270,20121018,0,2,NTMN1    ,0.000000,´´ÐÂ²ã
430153,0,1,00,5500000,2699536,20121018,0,0,NTTN     ,0.000000,»ù´¡²ã
430154,0,1,00,50000000,38088500,20121025,0,0,NTTN     ,0.000000,»ù´¡²ã
430155,0,1,00,16000000,16000000,20121025,0,0,NTTN     ,0.000000,»ù´¡²ã
430156,0,1,00,35500000,14096500,20121026,0,2,NTMN     ,0.000000,»ù´¡²ã
430157,0,1,00,23625000,10119375,20121029,0,2,NTMN     ,0.000000,»ù´¡²ã
430158,0,1,00,5100040,1275010,20121108,0,0,NTTN     ,0.000000,»ù´¡²ã
430159,0,1,00,96900000,46270500,20121109,0,8,NTMN1    ,0.000000,´´ÐÂ²ã
430160,0,1,00,12800000,4133750,20121107,0,0,NTTN     ,0.000000,»ù´¡²ã
430161,0,1,00,38000000,23029208,20121106,0,7,NTMN     ,0.000000,»ù´¡²ã
430162,0,1,00,115167952,45817952,20121102,0,0,NTTN1    ,0.000000,´´ÐÂ²ã
430163,0,1,00,58770000,32455290,20121116,0,6,NTMN     ,0.000000,»ù´¡²ã
430164,0,1,00,20000000,9711765,20121106,0,3,NTMN     ,0.000000,»ù´¡²ã
430165,0,1,00,41620000,26850250,20121113,0,5,NTMN1    ,0.000000,´´ÐÂ²ã
430166,0,1,00,16390000,6033718,20121127,0,0,NTTN     ,0.000000,»ù´¡²ã
430167,0,1,00,52100000,13082500,20121126,0,0,NTTN     ,0.000000,»ù´¡²ã
430168,0,1,00,53182800,21226375,20121206,0,0,NTTN     ,0.000000,»ù´¡²ã
430169,0,1,00,28500000,18844325,20121130,0,4,NTMN1    ,0.000000,´´ÐÂ²ã
430170,0,1,00,60037603,29145711,20121212,0,0,NTTN     ,0.000000,»ù´¡²ã
430171,0,1,00,32000000,1637500,20121205,0,0,NTTN     ,0.000000,»ù´¡²ã
430172,0,1,00,15500000,7655708,20121207,0,0,NTTN     ,0.000000,»ù´¡²ã
430173,0,1,00,229000000,25220000,20121206,0,0,NTTN     ,0.000000,»ù´¡²ã
430174,0,1,00,204605609,132840247,20121218,0,11,NTMN1    ,0.000000,´´ÐÂ²ã
430175,0,1,00,80271301,44708657,20121226,0,7,NTMN     ,0.000000,»ù´¡²ã
430176,0,1,00,60309717,45477433,20121218,0,7,NTMN1    ,0.000000,´´ÐÂ²ã
430177,0,1,00,277276325,142087296,20121218,0,13,NTMN1    ,0.000000,´´ÐÂ²ã
430178,0,1,00,35330000,15952300,20121225,0,0,NTTN1    ,0.000000,´´ÐÂ²ã
430179,0,1,00,28620000,10140541,20121220,0,2,NTMN     ,0.000000,»ù´¡²ã
430180,0,1,00,40000000,23843333,20121221,0,0,NTTD     ,0.000000,»ù´¡²ã
430181,0,1,00,145031250,120497500,20121228,0,0,NTTN     ,0.000000,»ù´¡²ã
430182,0,1,00,34255850,20591739,20121221,0,0,NTTN1    ,0.000000,´´ÐÂ²ã
430183,0,1,00,102836364,47376700,20121226,0,6,NTMN1    ,0.000000,´´ÐÂ²ã
430184,0,1,00,43460000,9320874,20121226,0,0,NTTN     ,0.000000,»ù´¡²ã
430185,0,1,00,48000000,5782500,20121228,0,0,NTTN     ,0.000000,»ù´¡²ã
430186,0,1,00,30000000,9194698,20121220,0,2,NTMN     ,0.000000,»ù´¡²ã
430187,0,1,00,5000000,1875000,20121231,0,0,NTTN     ,0.000000,»ù´¡²ã
430188,0,1,00,18000000,12210000,20121225,0,0,NTTN     ,0.000000,»ù´¡²ã
430189,0,1,00,5000000,9000,20121224,0,0,NTTN     ,0.000000,»ù´¡²ã
430190,0,1,00,15000000,6497627,20121221,0,3,NTMN     ,0.000000,»ù´¡²ã
430191,0,1,00,52322400,19921852,20121226,0,6,NTMN     ,0.000000,»ù´¡²ã
430192,0,1,00,20496667,11156667,20121226,0,0,NTTN     ,0.000000,»ù´¡²ã
430193,0,1,00,52208847,21056528,20121226,0,6,NTMN     ,0.000000,»ù´¡²ã
430194,0,1,00,60305250,44245000,20121231,0,0,NTTN     ,0.000000,»ù´¡²ã
430195,0,1,00,50000000,23997499,20121226,0,0,NTTN     ,0.000000,»ù´¡²ã
430196,0,1,00,43830000,24447750,20121226,0,4,NTMN     ,0.000000,»ù´¡²ã
430197,0,1,00,15100000,15100000,20121226,0,0,NTTN     ,0.000000,»ù´¡²ã
430198,0,1,00,51958920,26114106,20121231,0,7,NTMN1    ,0.000000,´´ÐÂ²ã
430199,0,1,00,12099999,6669361,20121231,0,0,NTTN     ,0.000000,»ù´¡²ã
430200,0,1,00,5000000,1448500,20121231,0,0,NTTN     ,0.000000,»ù´¡²ã
430201,0,1,00,22500000,11250000,20121228,0,0,NTTN     ,0.000000,»ù´¡²ã
430202,0,1,00,13000000,6585800,20121231,0,0,NTTN     ,0.000000,»ù´¡²ã
430203,0,1,00,19017000,10723275,20121231,0,0,NTTN     ,0.000000,»ù´¡²ã
430204,0,1,00,10535000,2250000,20121228,0,0,NTTN     ,0.000000,»ù´¡²ã
430205,0,1,00,30000000,17130487,20121231,0,2,NTMN     ,0.000000,»ù´¡²ã
430206,0,1,00,44180000,21439850,20121228,0,0,NTTN     ,0.000000,»ù´¡²ã
430207,0,1,00,12000000,5387700,20121228,0,0,NTTN     ,0.000000,»ù´¡²ã
430208,0,1,00,85000000,55787812,20130129,0,15,NTMN1    ,0.000000,´´ÐÂ²ã
430209,0,1,00,50000000,18508255,20130122,0,5,NTMN     ,0.000000,»ù´¡²ã
430210,0,1,00,97300000,72175108,20130124,0,0,NTTN     ,0.000000,»ù´¡²ã
430211,0,1,00,104037560,43092390,20130130,0,6,NTMN1    ,0.000000,´´ÐÂ²ã
430212,0,1,00,44100000,23926237,20130131,0,3,NTMN     ,0.000000,»ù´¡²ã
430213,0,1,00,40000000,38893000,20130517,0,0,NTTN     ,0.000000,»ù´¡²ã
430214,0,1,00,34032600,22373865,20130517,0,4,NTMN     ,0.000000,»ù´¡²ã
430215,0,1,00,60090000,24479250,20130516,0,0,NTTN     ,0.000000,»ù´¡²ã
430216,0,1,00,24736900,12709272,20130517,0,0,NTTN     ,0.000000,»ù´¡²ã
430217,0,1,00,137275513,62187494,20130517,0,0,NTTN1    ,0.000000,´´ÐÂ²ã
430218,0,1,00,10000000,2500000,20130516,0,0,NTTN     ,0.000000,»ù´¡²ã
430219,0,1,00,20105264,8042104,20130517,0,0,NTTN     ,0.000000,»ù´¡²ã
430220,0,1,00,46000000,0,20130702,0,0,NTTN     ,0.000000,»ù´¡²ã
430221,0,1,00,18500016,10823553,20130702,0,2,NTMN     ,0.000000,»ù´¡²ã
430222,0,1,00,51600000,31600000,20130702,0,12,NTMN1    ,0.000000,´´ÐÂ²ã
430223,0,1,00,100000000,51074287,20130702,0,12,NTMN1    ,0.000000,´´ÐÂ²ã
430224,0,1,00,14817674,4760174,20130703,0,0,NTTN     ,0.000000,»ù´¡²ã
430225,0,1,00,133320000,100903216,20130705,0,13,NTMN1    ,0.000000,´´ÐÂ²ã
430226,0,1,00,38300000,19241150,20130705,0,7,NTMN1    ,0.000000,´´ÐÂ²ã
430227,0,1,00,34500000,2064181,20130703,0,0,NTTN     ,0.000000,»ù´¡²ã
430228,0,1,00,190400000,190085000,20130701,0,0,NTTN     ,0.000000,»ù´¡²ã
430229,0,1,00,64802395,29533645,20130705,0,7,NTMN1    ,0.000000,´´ÐÂ²ã
430230,0,1,00,53998410,36828660,20130705,0,0,NTTN1    ,0.000000,´´ÐÂ²ã
430231,0,1,00,15500000,5750000,20130703,0,0,NTTN     ,0.000000,»ù´¡²ã
430232,0,1,00,35000000,16175000,20130704,0,0,NTTN     ,0.000000,»ù´¡²ã
430233,0,1,00,17000000,12288500,20130704,0,0,NTTN     ,0.000000,»ù´¡²ã
430234,0,1,00,32136000,11934000,20130702,0,2,NTMN     ,0.000000,»ù´¡²ã
430235,0,1,00,6856997,3070997,20130703,0,0,NTTN     ,0.000000,»ù´¡²ã
430236,0,1,00,60060000,27477021,20130702,0,7,NTMN1    ,0.000000,´´ÐÂ²ã
430237,0,1,00,88140000,51585050,20130704,0,5,NTMN1    ,0.000000,´´ÐÂ²ã
430238,0,1,00,36900000,16350525,20130704,0,6,NTMN     ,0.000000,»ù´¡²ã
430239,0,1,00,8640786,4761550,20130705,0,0,NTTN     ,0.000000,»ù´¡²ã
430240,0,1,00,44800000,39801520,20130704,0,7,NTMN     ,0.000000,»ù´¡²ã
430241,0,1,00,42834000,13537750,20130702,0,3,NTMN     ,0.000000,»ù´¡²ã
430242,0,1,00,21600000,6600000,20130705,0,0,NTTN     ,0.000000,»ù´¡²ã
430243,0,1,00,38976000,21696250,20130705,0,6,NTMN1    ,0.000000,´´ÐÂ²ã
430244,0,1,00,101035002,64126977,20130702,0,8,NTMN1    ,0.000000,´´ÐÂ²ã
430245,0,1,00,78849000,37181018,20130723,0,7,NTMN1    ,0.000000,´´ÐÂ²ã
430246,0,1,00,30000000,10974250,20130723,0,0,NTTN     ,0.000000,»ù´¡²ã
430247,0,1,00,23600000,9959850,20130722,0,4,NTMN1    ,0.000000,´´ÐÂ²ã
430248,0,1,00,10000000,5695750,20130722,0,0,NTTN     ,0.000000,»ù´¡²ã
430249,0,1,00,24000000,3075000,20130722,0,0,NTTN     ,0.000000,»ù´¡²ã
430250,0,1,00,20350000,11200000,20130718,0,0,NTTN     ,0.000000,»ù´¡²ã
430251,0,1,00,36191566,14579766,20130724,0,3,NTMN1    ,0.000000,´´ÐÂ²ã
430252,0,1,00,30000000,21540796,20130723,0,3,NTMN1    ,0.000000,´´ÐÂ²ã
430253,0,1,00,139500000,100795666,20130723,0,18,NTMN1    ,0.000000,´´ÐÂ²ã
430254,0,1,00,30000000,8251500,20130723,0,0,NTTN     ,0.000000,»ù´¡²ã
430255,0,1,00,5000000,1354167,20130718,0,0,NTTN     ,0.000000,»ù´¡²ã
430256,0,1,00,13890000,6787751,20130719,0,2,NTMN     ,0.000000,»ù´¡²ã
430257,0,1,00,50000001,12500000,20130723,0,0,NTTN     ,0.000000,»ù´¡²ã
430258,0,1,00,52250000,25825250,20130725,0,0,NTTN1    ,0.000000,´´ÐÂ²ã
430259,0,1,00,32661467,13411217,20130723,0,0,NTTN     ,0.000000,»ù´¡²ã
430260,0,1,00,116262710,65703500,20130722,0,6,NTMN1    ,0.000000,´´ÐÂ²ã
430261,0,1,00,30480000,10957135,20130722,0,3,NTMN1    ,0.000000,´´ÐÂ²ã
